evt, m, deta, e_ratio
39449,4.39848,1.23579,0.294456
39450,4.38817,1.77138,0.500501
39451,4.55434,0.746476,0.428726
39452,5.80752,1.89342,0.261098
39453,4.00072,4.36693,0.0540735
39454,3.82515,3.22133,0.390696
39455,4.12015,2.10624,0.198826
39456,3.80296,2.13769,0.758055
39457,3.53762,2.61215,0.477812
39458,4.23002,3.86942,0.0655855
39459,3.68385,6.62806,0.0823543
39460,3.57889,4.63555,0.828706
39461,5.25598,0.0490183,0.967879
39462,3.78507,2.37287,0.474563
39463,3.81615,5.57555,0.0981872
39464,5.72211,1.34002,0.658956
39465,3.96777,2.95609,0.0672771
39466,4.33804,7.25355,0.136123
39467,3.8776,2.38101,0.207518
39468,4.56192,6.25761,0.0169618
39469,3.84151,1.06186,0.771936
39470,5.08283,1.64902,0.197878
39471,3.68467,7.12446,0.0825298
39472,4.95581,4.35245,0.540912
39473,4.57104,5.34563,0.035989
39474,3.84476,2.6452,0.27765
39475,3.61515,0.590785,0.651682
39476,3.73281,0.369335,0.850895
39477,5.73937,3.6467,0.0188373
39478,5.01457,3.48057,0.124383
39479,4.89431,2.34712,0.270675
39480,3.93808,3.32113,0.534571
39481,3.64078,0.65238,0.596998
39482,3.77745,3.87376,0.632679
39483,5.14324,0.0529938,0.929229
39484,4.62087,0.821393,0.566011
39485,4.44697,1.5732,0.316944
39486,3.65013,2.70284,0.0853326
39487,4.86902,5.17161,0.0774809
39488,5.0656,6.02199,0.0638023
39489,7.40067,5.22511,0.825114
39490,4.02822,0.36533,0.889872
39491,3.54212,3.5006,0.0753453
39492,4.44211,5.45617,0.0145058
39493,4.03346,5.05928,0.0444206
39494,6.22749,0.589846,0.79531
39495,3.94706,4.58119,0.128632
39496,4.0077,0.226887,0.864916
39497,4.06578,2.24261,0.136726
39498,5.75024,1.39604,0.212498
39499,4.57321,6.25707,0.525007
39500,4.06597,1.46933,0.400902
39501,4.14578,1.7142,0.194639
39502,4.44952,8.40929,0.248763
39503,3.6,7.26648,0.504282
39504,3.79818,0.757791,0.593671
39505,4.1195,5.39941,0.0182974
39506,5.57314,1.12178,0.430996
39507,4.92095,0.448823,0.815474
39508,4.04267,2.52343,0.612035
39509,3.78633,2.77712,0.0890121
39510,5.00319,5.71044,0.49502
39511,4.66853,1.26369,0.367148
39512,4.33068,4.43009,0.0199903
39513,4.42479,1.83471,0.185248
39514,4.61387,0.102027,0.968264
39515,4.76895,4.1528,0.814187
39516,4.17619,0.291566,0.734351
39517,4.16258,2.85094,0.1448
39518,4.60514,1.26178,0.310923
39519,3.9396,0.722753,0.55147
39520,4.08006,0.866824,0.666534
39521,4.39721,4.64229,0.390226
39522,3.78739,0.391539,0.698317
39523,4.32798,0.624502,0.829806
39524,4.08493,6.82085,0.992329
39525,4.40869,1.94776,0.167265
39526,3.92093,1.40532,0.421654
39527,4.01937,1.62948,0.327258
39528,3.55084,2.42228,0.333531
39529,4.68649,5.03396,0.0380278
39530,4.85937,0.391198,0.663925
39531,5.50859,1.57057,0.906373
39532,3.99094,1.17551,0.498726
39533,3.54049,3.56841,0.635877
39534,3.75123,2.08128,0.171321
39535,4.39336,4.80701,0.0565845
39536,4.13357,5.79174,0.0926461
39537,4.26936,4.59294,0.310968
39538,3.55506,1.70486,0.236176
39539,3.64484,2.59799,0.455925
39540,4.05939,3.65224,0.0648603
39541,3.84264,3.48338,0.847381
39542,3.71798,2.50654,0.129833
39543,4.0839,1.9259,0.454667
39544,4.04381,3.50127,0.0287771
39545,3.61796,5.60141,0.274521
39546,4.14879,2.06564,0.763144
39547,4.77237,2.32854,0.146409
39548,4.4934,3.44303,0.334567
39549,3.77677,1.67275,0.716788
39550,3.69618,7.52147,0.381626
39551,7.74894,3.07626,0.0629143
39552,4.42021,4.96893,0.86189
39553,4.3108,4.27383,0.0368578
39554,3.86386,0.779996,0.75182
39555,4.12338,0.153685,0.943322
39556,3.59632,0.648262,0.399631
39557,3.85936,5.56866,0.109096
39558,3.69375,4.95164,0.164231
39559,3.5643,5.15771,0.498082
39560,3.59625,1.1286,0.795479
39561,3.54314,3.86321,0.0937927
39562,3.96385,1.87757,0.314609
39563,3.93469,4.8817,0.198184
39564,3.95469,7.28097,0.908949
39565,4.00257,1.69969,0.246596
39566,3.85516,3.26847,0.06564
39567,3.60508,0.406962,0.945667
39568,4.3382,3.48367,0.697491
39569,4.36233,1.73912,0.772194
39570,4.42235,4.44646,0.0615611
39571,4.04431,0.0823307,0.855779
39572,3.7696,2.34047,0.225107
39573,4.70017,2.91207,0.654341
39574,5.41773,2.55271,0.175723
39575,3.98674,1.94695,0.165329
39576,5.16003,1.25956,0.438049
39577,5.77357,2.87344,0.0944834
39578,3.66354,5.94182,0.0145616
39579,3.75689,4.4111,0.0165098
39580,5.53088,2.82366,0.0606761
39581,5.80102,0.745514,0.474594
39582,3.79052,3.06236,0.199691
39583,3.90765,4.23572,0.0775515
39584,3.55366,5.81755,0.15185
39585,4.51274,2.63332,0.255782
39586,3.7854,4.32813,0.132374
39587,9.53792,2.84946,0.771226
39588,5.11088,0.443839,0.688459
39589,5.16545,0.53131,0.494283
39590,3.9872,6.10128,0.261888
39591,5.27532,0.313425,0.688188
39592,3.92255,1.72022,0.384202
39593,4.51886,4.16267,0.036734
39594,7.0104,4.31699,0.0141155
39595,6.32848,3.50259,0.0905
39596,4.6992,0.963143,0.501426
39597,3.7139,1.29255,0.507157
39598,4.2519,1.17125,0.447389
39599,3.88766,6.06844,0.0228334
39600,3.70307,0.195247,0.703223
39601,3.57172,1.77769,0.245296
39602,4.05656,4.12301,0.409674
39603,4.78539,2.58866,0.191699
39604,3.78115,6.7624,0.0663902
39605,4.0533,4.10711,0.90096
39606,3.65145,1.85895,0.521888
39607,4.69384,5.77021,0.0271002
39608,4.29113,4.19783,0.175804
39609,3.54255,7.60217,0.133451
39610,3.87611,5.09853,0.208556
39611,4.18801,0.64621,0.397611
39612,3.71814,1.02853,0.890815
39613,5.07038,1.79216,0.296162
39614,9.06521,3.64218,0.0667324
39615,4.557,3.64678,0.327744
39616,3.67823,2.0237,0.268177
39617,3.6215,3.79421,0.100577
39618,3.58915,6.75039,0.731425
39619,3.73611,3.24103,0.166439
39620,4.14351,6.01227,0.291156
39621,3.8115,1.09461,0.999751
39622,4.83212,6.74529,0.0363551
39623,4.82038,5.08442,0.363623
39624,3.87162,0.887592,0.364349
39625,3.89233,2.58789,0.597557
39626,4.09589,2.10811,0.253848
39627,4.30132,3.31722,0.191937
39628,3.83495,3.55176,0.142873
39629,5.6386,4.94327,0.0151139
39630,6.6342,2.04224,0.916818
39631,4.19384,2.08207,0.743858
39632,4.75863,6.55901,0.510538
39633,3.8785,4.76319,0.0603146
39634,4.20821,3.37064,0.0496425
39635,4.14595,1.66698,0.208665
39636,3.57162,2.94547,0.10955
39637,4.29903,1.76308,0.419656
39638,3.69153,6.45677,0.0152764
39639,4.15353,2.11291,0.390597
39640,4.28524,0.400298,0.687018
39641,3.563,0.0846948,0.931305
39642,4.07851,0.548169,0.872098
39643,3.89753,1.10045,0.558628
39644,3.82903,0.667896,0.629707
39645,3.66409,6.34741,0.590021
39646,3.55875,1.96963,0.684643
39647,3.88252,0.601488,0.964946
39648,3.59713,0.705554,0.792369
39649,3.77982,0.737502,0.662381
39650,3.58977,5.43668,0.0146234
39651,4.43765,5.13114,0.0265263
39652,3.96159,4.82845,0.687032
39653,3.77294,3.46432,0.037464
39654,3.72428,2.24218,0.08608
39655,4.65114,1.85286,0.176674
39656,3.84654,3.36257,0.106108
39657,4.4302,5.03493,0.0543807
39658,3.91123,2.67048,0.12895
39659,4.56167,0.491196,0.882682
39660,5.80745,0.963526,0.564836
39661,4.64306,3.86169,0.0708994
39662,4.47497,1.38338,0.625448
39663,3.94231,0.858837,0.384381
39664,3.76951,4.09757,0.438683
39665,3.69365,3.91227,0.156165
39666,5.41417,5.62774,0.0704924
39667,5.08976,2.87867,0.110117
39668,3.58858,2.57065,0.703313
39669,7.50245,7.4736,0.525036
39670,3.88003,4.2717,0.0281028
39671,6.26017,9.44196,0.0256907
39672,4.41229,0.694182,0.713242
39673,5.78537,5.98992,0.0981046
39674,3.6129,0.965533,0.543458
39675,3.68249,5.87887,0.880295
39676,4.26203,2.37727,0.405195
39677,4.07316,7.05229,0.490417
39678,3.67427,4.9179,0.582283
39679,6.7797,3.94804,0.107829
39680,3.57492,0.143949,0.985405
39681,4.83424,4.77484,0.0676495
39682,3.54933,0.405168,0.727841
39683,4.81894,6.30169,0.0111085
39684,4.63592,5.59102,0.880477
39685,3.58147,1.14201,0.348862
39686,5.15588,0.0238819,0.745522
39687,3.54522,2.48731,0.766421
39688,4.44541,1.08589,0.605422
39689,7.20963,5.88739,0.0365232
39690,3.67704,1.48125,0.834411
39691,4.10186,5.9937,0.022314
39692,3.61164,4.1937,0.979109
39693,3.78947,5.0276,0.841472
39694,4.95782,0.0933247,0.996931
39695,3.92248,1.18126,0.525341
39696,6.19445,1.99282,0.804496
39697,4.14865,2.73965,0.890824
39698,5.18314,5.53888,0.0507329
39699,3.59935,0.220907,0.789014
39700,6.07948,6.44173,0.421243
39701,5.54889,7.17959,0.87418
39702,3.77839,0.577205,0.766145
39703,4.3288,1.37124,0.443112
39704,3.80796,3.16815,0.0425923
39705,5.38782,5.82492,0.0821083
39706,4.27585,0.522945,0.548498
39707,4.96925,1.8977,0.182401
39708,7.54497,6.01868,0.715264
39709,3.69351,2.02094,0.130413
39710,3.74911,4.20138,0.223004
39711,3.60484,2.30499,0.618662
39712,6.56239,2.17497,0.195718
39713,5.44237,1.84993,0.122171
39714,3.65771,5.90715,0.0169392
39715,3.72528,0.942401,0.55868
39716,3.64842,6.85116,0.0485433
39717,3.66439,5.32601,0.237486
39718,5.89366,2.68825,0.0779448
39719,5.01348,5.34291,0.107934
39720,3.91082,0.400854,0.692956
39721,4.54967,5.59116,0.135302
39722,5.21458,6.05749,0.119659
39723,4.02239,0.531397,0.79869
39724,4.88461,0.119947,0.871447
39725,7.07086,1.42705,0.424038
39726,4.18144,3.39304,0.0839193
39727,3.84343,5.92492,0.0135331
39728,3.66183,6.45477,0.0101086
39729,3.65675,1.03068,0.439673
39730,3.65609,0.397593,0.838331
39731,4.27207,2.53797,0.503509
39732,5.63596,1.34086,0.310125
39733,6.51316,5.97637,0.547555
39734,5.1326,4.94959,0.319604
39735,3.77391,0.777593,0.567612
39736,4.61609,4.8572,0.489113
39737,3.81745,2.23669,0.742921
39738,3.91313,0.712635,0.50717
39739,3.54119,3.00892,0.0813455
39740,7.70594,1.7602,0.226936
39741,12.8569,1.13612,0.333389
39742,3.79363,2.82035,0.249673
39743,4.38106,0.562364,0.673238
39744,3.99122,4.05979,0.0223018
39745,3.98313,2.4884,0.0669335
39746,3.99594,0.290224,0.956912
39747,7.95523,6.73118,0.182922
39748,3.9095,4.65532,0.0648671
39749,3.63293,0.464717,0.535069
39750,7.12063,1.06583,0.364505
39751,4.01933,2.04754,0.146909
39752,5.37873,4.48363,0.276656
39753,5.09412,0.800776,0.993178
39754,7.30426,2.71381,0.104076
39755,4.53331,4.64034,0.0516954
39756,3.73993,6.97913,0.628348
39757,4.2619,5.88214,0.0208398
39758,3.56289,0.0382544,0.903029
39759,3.60834,5.31797,0.239559
39760,10.949,3.10288,0.120627
39761,4.56025,1.35917,0.324846
39762,6.5783,3.17855,0.0962663
39763,3.55332,0.937277,0.343623
39764,4.16856,1.2779,0.361829
39765,5.37649,6.15385,0.396863
39766,4.47389,6.80236,0.245729
39767,3.61578,4.19566,0.189899
39768,4.18654,1.56352,0.203479
39769,3.5773,4.71196,0.0212521
39770,4.76354,0.490919,0.488654
39771,4.719,5.27266,0.436315
39772,4.33568,2.6822,0.116928
39773,3.98349,1.4551,0.516411
39774,4.00845,0.0194722,0.774516
39775,3.69576,3.19157,0.610251
39776,5.53978,3.01465,0.102415
39777,3.88822,1.97064,0.226723
39778,3.64492,2.54727,0.0656113
39779,4.04331,3.11942,0.0554484
39780,3.68914,1.1595,0.640505
39781,3.5498,2.72891,0.136176
39782,5.72778,0.596949,0.539322
39783,3.54869,4.90414,0.059777
39784,4.02587,0.415278,0.630925
39785,3.95421,4.72125,0.0293097
39786,3.97539,4.9448,0.0326419
39787,4.12497,4.35461,0.0586342
39788,5.57997,3.7365,0.789925
39789,3.66539,2.75062,0.21159
39790,4.85059,0.796074,0.86691
39791,4.10078,1.08916,0.306761
39792,3.74768,0.566497,0.686735
39793,5.96761,4.45602,0.0435432
39794,3.93716,1.8801,0.146661
39795,6.55986,1.95667,0.364523
39796,3.8324,3.93153,0.191011
39797,3.89245,3.13716,0.399794
39798,4.21677,1.55425,0.249491
39799,7.79157,3.37759,0.0606861
39800,3.62444,5.4662,0.349569
39801,3.75674,1.94124,0.571707
39802,4.09782,4.94348,0.130755
39803,6.36684,4.874,0.139746
39804,3.5809,1.09784,0.424739
39805,4.37289,2.9061,0.0571434
39806,3.57565,1.67106,0.219426
39807,5.49667,2.78908,0.137235
39808,4.7403,1.73201,0.987681
39809,4.38809,2.31108,0.127055
39810,3.8983,0.24625,0.663285
39811,6.76778,1.86327,0.602901
39812,4.28819,1.66562,0.232343
39813,5.07235,1.20404,0.890518
39814,9.15719,1.06218,0.490608
39815,3.69113,2.27112,0.141332
39816,3.69384,6.25697,0.0124536
39817,3.79261,1.9553,0.360906
39818,4.18952,0.815945,0.591519
39819,6.68184,4.8515,0.0323758
39820,3.93256,0.381336,0.639489
39821,4.91269,6.05607,0.133116
39822,3.5975,0.551324,0.888017
39823,3.57845,0.243746,0.804167
39824,3.76812,4.34112,0.303768
39825,3.77129,0.640222,0.605553
39826,3.89222,0.265891,0.766369
39827,6.8337,2.11017,0.729103
39828,3.88337,0.421951,0.855765
39829,4.68122,1.25204,0.634165
39830,3.85952,1.93774,0.173931
39831,4.27602,0.0950382,0.9654
39832,3.67875,3.25931,0.121087
39833,3.83428,0.875418,0.575941
39834,3.99702,2.05666,0.282489
39835,4.42124,4.6547,0.410001
39836,3.98304,1.25768,0.498996
39837,4.16876,3.50324,0.311523
39838,5.06161,1.82292,0.277484
39839,3.59613,5.05501,0.151756
39840,7.46204,4.52536,0.0280139
39841,3.80237,2.12887,0.236521
39842,4.58813,6.20544,0.783942
39843,3.84448,3.12893,0.0820295
39844,4.39223,6.80015,0.161855
39845,3.90581,4.72605,0.101965
39846,6.58834,5.14422,0.231513
39847,5.9215,3.0493,0.219218
39848,4.45179,2.19104,0.445399
39849,3.70164,1.24507,0.392685
39850,4.01113,2.15866,0.164488
39851,4.25963,0.45546,0.821838
39852,3.88294,4.15984,0.0133043
39853,3.98435,0.849142,0.852078
39854,4.04669,0.850895,0.413524
39855,4.75867,3.06861,0.0676947
39856,3.96636,7.6268,0.0231698
39857,3.58812,1.01329,0.513327
39858,4.2394,1.2956,0.822861
39859,4.76729,4.97631,0.975806
39860,4.15539,1.6766,0.14683
39861,4.6957,3.95798,0.137053
39862,3.91817,4.07859,0.808764
39863,3.63123,4.76286,0.0289639
39864,5.15201,3.14229,0.449144
39865,4.0545,3.15682,0.0653588
39866,3.59032,3.12937,0.1207
39867,4.17452,5.14514,0.144583
39868,4.6466,0.855231,0.570472
39869,5.63102,3.15872,0.043889
39870,8.06646,3.31048,0.628818
39871,3.59331,1.78891,0.189346
39872,4.53198,2.85866,0.153108
39873,4.7141,4.69173,0.269306
39874,3.82058,0.885646,0.728927
39875,4.74378,0.757286,0.492046
39876,3.78325,0.330432,0.80163
39877,4.08311,3.65296,0.0170461
39878,3.99471,4.27224,0.044979
39879,4.07454,0.729376,0.520739
39880,3.80377,3.86257,0.0619481
39881,4.04221,1.65107,0.441223
39882,3.64474,4.52703,0.112479
39883,7.64361,1.66812,0.676042
39884,4.75677,0.972593,0.579311
39885,5.62574,1.79202,0.329111
39886,3.92828,6.64065,0.417537
39887,3.72603,2.11822,0.285847
39888,3.88591,3.39312,0.62432
39889,4.13144,1.69197,0.214989
39890,4.16739,5.74037,0.577628
39891,3.71211,5.90299,0.0104559
39892,3.76198,3.52985,0.305335
39893,4.17238,4.61325,0.568441
39894,3.95973,1.17807,0.543447
39895,3.85467,4.564,0.608764
39896,3.75438,5.72883,0.025049
39897,3.57694,1.00464,0.638242
39898,3.56202,3.73411,0.854695
39899,3.64346,2.85762,0.0885228
39900,3.85168,6.65968,0.0334035
39901,5.17785,7.86038,0.830432
39902,4.70503,4.84231,0.257305
39903,3.93436,1.29101,0.591444
39904,3.65182,2.55568,0.222238
39905,4.87812,1.71745,0.164286
39906,4.10115,1.27858,0.334327
39907,3.68757,3.45265,0.0629613
39908,4.00739,8.11355,0.0228847
39909,5.64344,2.3045,0.16335
39910,3.93658,3.66315,0.0693479
39911,4.06672,4.12925,0.310563
39912,3.56617,0.599563,0.852625
39913,4.25337,0.218799,0.94248
39914,4.1868,1.29639,0.249348
39915,5.39674,5.20085,0.0337052
39916,4.72614,4.6164,0.040522
39917,4.14314,0.0783842,0.919913
39918,4.77285,1.43567,0.275859
39919,3.85509,2.61579,0.082447
39920,3.72678,1.09398,0.376808
39921,4.70739,1.7684,0.227462
39922,4.52011,5.47855,0.0178019
39923,3.79177,4.80211,0.26858
39924,3.66501,1.56068,0.53178
39925,3.89055,4.70826,0.321478
39926,4.11101,2.08168,0.141893
39927,4.55459,5.99983,0.362739
39928,3.84571,3.97129,0.0630292
39929,3.71585,1.633,0.33598
39930,4.34137,4.49112,0.0851456
39931,5.19531,0.183028,0.956044
39932,4.63691,1.05131,0.354002
39933,4.11451,1.78962,0.627817
39934,4.0314,1.26767,0.249167
39935,3.67411,5.41772,0.432001
39936,4.05864,5.84861,0.0756266
39937,4.35633,3.08811,0.112514
39938,3.78339,5.01802,0.115698
39939,3.59933,3.06335,0.491386
39940,4.35348,0.355539,0.719049
39941,6.56406,1.08881,0.404001
39942,4.17903,5.69669,0.357091
39943,3.60493,7.08993,0.144507
39944,3.63741,3.33354,0.118775
39945,6.76895,1.41412,0.486979
39946,3.69963,1.71732,0.384352
39947,4.83051,0.491822,0.872999
39948,3.79792,2.49747,0.431529
39949,3.62939,5.21533,0.739229
39950,3.98984,4.9916,0.314757
39951,3.56949,1.46386,0.676748
39952,5.34951,0.59159,0.731323
39953,4.23233,1.30538,0.408587
39954,3.90471,0.397,0.732463
39955,4.31976,4.00055,0.440487
39956,4.64838,1.74782,0.179694
39957,3.73688,3.08716,0.0449727
39958,4.31783,5.58489,0.0614773
39959,5.21176,2.26145,0.107503
39960,4.84687,0.403842,0.715056
39961,3.77264,1.61224,0.164729
39962,4.5798,3.18024,0.0430768
39963,3.57666,4.0154,0.0503482
39964,3.67196,0.231849,0.75704
39965,3.94046,5.5806,0.0412979
39966,3.57698,2.83347,0.242417
39967,5.85549,5.24757,0.01327
39968,5.01525,1.99216,0.198426
39969,3.90884,6.26202,0.039997
39970,3.93103,2.33081,0.701154
39971,4.53602,5.52148,0.0304512
39972,3.68174,0.591786,0.69863
39973,4.29407,5.07467,0.245537
39974,4.38993,2.68012,0.0672662
39975,4.97129,3.73075,0.1628
39976,4.28515,0.0832046,0.986571
39977,3.59105,0.788615,0.608198
39978,4.08929,0.940922,0.4611
39979,4.07485,3.67788,0.193275
39980,3.66193,4.04081,0.312565
39981,5.21804,1.47691,0.242526
39982,3.75844,4.74698,0.385347
39983,4.45727,1.50279,0.280326
39984,4.25459,0.484472,0.703362
39985,4.76098,5.0997,0.103089
39986,6.4761,2.89998,0.511003
39987,3.65684,3.77111,0.0304057
39988,3.53974,2.40099,0.094972
39989,3.67147,1.19471,0.953482
39990,4.53571,1.98173,0.389795
39991,4.52074,4.73468,0.559749
39992,4.9359,0.602008,0.507439
39993,6.90125,5.67424,0.0282334
39994,5.64137,0.0898831,0.872485
39995,3.72184,6.59633,0.255924
39996,4.24453,5.98976,0.911796
39997,4.83188,3.08752,0.218778
39998,3.85066,6.30098,0.422675
39999,4.07183,6.9171,0.00943885
40000,5.101,4.57576,0.0557992
40001,4.99273,4.03248,0.0882734
40002,6.85118,3.34281,0.517423
40003,5.98471,0.152246,0.943288
40004,4.43155,5.04941,0.549067
40005,3.81708,0.335585,0.703915
40006,3.9797,8.75181,0.165759
40007,7.91487,1.24453,0.294627
40008,4.40954,0.183714,0.691595
40009,5.80939,6.94355,0.0378147
40010,4.7817,0.250864,0.826002
40011,3.9627,0.929,0.444148
40012,3.76265,5.62718,0.908976
40013,3.70855,1.82247,0.37324
40014,3.84851,0.582135,0.72284
40015,4.41554,2.88346,0.757515
40016,4.19788,6.21241,0.339268
40017,3.57003,2.06589,0.123918
40018,3.61062,3.68281,0.0893889
40019,4.10742,2.60213,0.566522
40020,4.69797,3.21045,0.0811149
40021,3.64564,4.79005,0.0508669
40022,5.40344,4.67921,0.132814
40023,3.75991,3.15055,0.0781675
40024,3.80658,4.76747,0.30531
40025,3.76645,4.41757,0.0675239
40026,5.60655,1.97379,0.192826
40027,3.90668,2.83126,0.185588
40028,4.12199,2.69781,0.465639
40029,3.68716,2.62286,0.0875753
40030,3.8539,2.84597,0.102561
40031,3.87382,0.725244,0.780552
40032,4.11532,2.16155,0.29917
40033,8.61464,4.28453,0.0557906
40034,3.9387,5.65827,0.108536
40035,4.57049,3.10201,0.0947734
40036,4.37203,6.3355,0.0131004
40037,4.42028,6.15635,0.115064
40038,3.62678,1.57788,0.834174
40039,3.9139,7.66648,0.126533
40040,3.64765,1.45409,0.687133
40041,6.38462,2.46375,0.137324
40042,3.75993,1.2527,0.317152
40043,3.60796,5.76013,0.198381
40044,3.88645,4.1512,0.0548526
40045,3.69619,3.17332,0.0548797
40046,3.70443,2.91465,0.22731
40047,4.37215,4.0757,0.49877
40048,3.53973,5.43979,0.0442182
40049,4.80301,1.74693,0.233179
40050,3.89703,1.71791,0.449292
40051,4.60201,3.55543,0.621195
40052,4.51885,0.283422,0.865414
40053,5.83259,0.655999,0.697057
40054,3.84704,1.67105,0.179418
40055,6.55887,0.365453,0.920391
40056,5.10568,1.37019,0.376495
40057,4.52748,3.7873,0.0672689
40058,3.57994,3.38224,0.999913
40059,4.28298,1.70135,0.43605
40060,3.87492,0.331104,0.524706
40061,4.79864,4.70115,0.106177
40062,3.5369,5.9609,0.15843
40063,3.91088,6.34634,0.0510834
40064,4.86131,0.816472,0.543962
40065,3.78185,0.232002,0.815868
40066,4.93373,2.02285,0.81085
40067,3.56475,4.61431,0.100138
40068,3.69098,2.87049,0.0419674
40069,4.16534,4.1399,0.691208
40070,3.7944,8.11356,0.207941
40071,4.4229,0.997045,0.830645
40072,4.24261,4.17068,0.0514715
40073,4.10684,4.95234,0.148036
40074,4.52715,5.46033,0.765676
40075,4.5249,4.55862,0.148908
40076,3.74696,3.50718,0.0689319
40077,3.62385,0.859608,0.340438
40078,4.42193,4.20363,0.0342001
40079,4.26456,3.74675,0.0205141
40080,3.68572,1.87116,0.217294
40081,3.60771,2.11939,0.188013
40082,3.88988,5.46651,0.0228014
40083,3.54519,1.82456,0.190233
40084,3.79181,6.81112,0.0201384
40085,4.09631,6.19794,0.264169
40086,4.56094,2.02611,0.165928
40087,3.67399,4.55647,0.325909
40088,5.57322,6.67706,0.849395
40089,4.16561,2.44875,0.263339
40090,4.73646,2.52096,0.1319
40091,3.67219,3.09484,0.79267
40092,5.8575,0.14582,0.978234
40093,3.58577,5.51136,0.215428
40094,4.625,0.392083,0.593781
40095,4.68774,1.71834,0.177482
40096,4.8514,0.0362118,0.802202
40097,4.18503,3.21498,0.496904
40098,4.64043,1.70146,0.393208
40099,3.62245,0.949974,0.775944
40100,4.46017,4.08561,0.0189826
40101,5.32635,2.13309,0.7588
40102,3.62622,1.35741,0.4081
40103,3.8489,0.591517,0.485163
40104,5.8821,1.30856,0.316878
40105,4.64656,0.103212,0.932287
40106,3.60367,2.47062,0.657246
40107,3.71983,1.60205,0.224862
40108,4.40036,1.58783,0.832093
40109,3.92069,4.05878,0.211356
40110,12.4776,5.93981,0.526408
40111,3.8907,4.43977,0.202704
40112,5.61396,1.04132,0.541277
40113,5.2622,1.94848,0.197669
40114,3.9547,3.13866,0.232258
40115,3.7786,2.5833,0.034278
40116,3.69204,6.02357,0.485652
40117,4.52972,8.65667,0.0587455
40118,4.20407,2.1701,0.213347
40119,4.72836,3.25591,0.283305
40120,5.35807,2.2648,0.179729
40121,4.22653,4.02007,0.0244432
40122,4.35958,2.83783,0.470821
40123,5.64053,3.54183,0.0346997
40124,3.55905,1.3276,0.273548
40125,3.73268,1.0534,0.588655
40126,3.60131,3.29535,0.0509069
40127,3.7749,4.24874,0.0705534
40128,3.87673,0.194552,0.835879
40129,4.11164,3.26122,0.0642971
40130,4.22716,3.34506,0.0502358
40131,3.97632,2.22468,0.348249
40132,4.18527,5.43859,0.421098
40133,3.63618,2.30415,0.155637
40134,5.4055,6.41509,0.164007
40135,6.1435,3.83649,0.10797
40136,3.74963,0.857585,0.334701
40137,3.87314,5.63922,0.0755435
40138,3.6222,6.09335,0.853757
40139,3.66694,6.06193,0.0114222
40140,3.85099,4.11922,0.117516
40141,4.12556,0.280892,0.787383
40142,4.61569,3.23393,0.0636263
40143,3.69832,3.74168,0.0375466
40144,5.34012,4.66967,0.914362
40145,4.27765,1.63979,0.564553
40146,3.56986,2.98588,0.0580968
40147,4.57596,0.908568,0.734467
40148,4.79651,1.52958,0.317525
40149,3.68518,6.51183,0.0261772
40150,3.75233,2.13813,0.225692
40151,4.24849,4.42891,0.0484904
40152,4.01655,5.75081,0.0134681
40153,8.20926,1.6326,0.465295
40154,7.65072,0.318073,0.805778
40155,4.20872,1.38198,0.302899
40156,3.78267,7.27971,0.430889
40157,4.38523,3.20493,0.0753855
40158,3.72308,0.244032,0.840531
40159,5.02461,4.29861,0.0388905
40160,3.73087,3.10135,0.644333
40161,3.9973,6.40481,0.0351703
40162,3.73507,0.310379,0.728142
40163,3.81449,0.739707,0.488433
40164,3.80794,5.32902,0.0784802
40165,3.75853,0.797762,0.531002
40166,5.71935,3.41609,0.82503
40167,3.92417,4.49897,0.0316646
40168,5.05626,1.00383,0.892379
40169,4.89878,2.23794,0.570218
40170,3.55828,4.70269,0.0642971
40171,4.28601,1.92094,0.40576
40172,4.05955,0.696635,0.631762
40173,4.49788,0.746257,0.561353
40174,4.11126,4.06804,0.264926
40175,4.62775,4.42588,0.0424354
40176,7.16873,2.21123,0.161739
40177,5.16568,0.229365,0.797466
40178,5.14586,2.42331,0.158476
40179,3.90347,0.101224,0.995502
40180,6.15858,8.11997,0.0484614
40181,3.9087,6.38166,0.0216762
40182,3.79496,0.303308,0.763778
40183,5.1547,1.12954,0.344686
40184,4.50979,3.9603,0.371316
40185,4.45834,5.29066,0.280108
40186,4.14567,3.86543,0.64025
40187,3.81763,4.65868,0.0128328
40188,4.43294,4.90496,0.307236
40189,3.77358,1.86031,0.278055
40190,3.56254,1.29172,0.368148
40191,4.45933,1.2347,0.73856
40192,4.27257,5.17033,0.198969
40193,3.97512,3.54433,0.475455
40194,5.75199,3.54702,0.175157
40195,3.66464,0.372872,0.828928
40196,3.60937,5.25827,0.0630904
40197,4.18132,4.53732,0.132597
40198,3.91788,1.1244,0.275878
40199,4.12296,1.76591,0.315095
40200,4.03693,1.9916,0.244156
40201,3.94682,3.71025,0.047903
40202,4.62017,1.39048,0.219883
40203,4.72655,2.77069,0.274008
40204,5.19214,1.15722,0.671819
40205,5.68414,0.206694,0.783561
40206,5.52561,1.59919,0.322411
40207,3.70213,1.26485,0.345176
40208,3.57241,3.06622,0.102793
40209,4.11933,2.92479,0.25693
40210,4.18156,1.14798,0.369498
40211,4.4548,1.46271,0.712793
40212,4.17128,4.38507,0.166025
40213,3.54169,2.51301,0.30021
40214,5.76472,4.13976,0.66145
40215,3.74558,6.12671,0.714279
40216,3.85535,4.46709,0.314775
