evt, m, deta, e_ratio
811,2.26333,1.76671,0.899946
812,1.90559,6.44805,0.0266068
813,1.62571,1.51512,0.201926
814,1.59629,4.68844,0.900729
815,1.48577,0.222292,0.769152
816,1.52233,0.642352,0.979928
817,1.69951,2.03873,0.385776
818,1.65645,2.03967,0.583663
819,1.74771,0.72217,0.526119
820,1.67751,0.100892,0.771232
821,1.41961,3.77962,0.0785676
822,1.60317,4.05261,0.299105
823,1.44241,0.499932,0.661246
824,1.86528,2.03812,0.195506
825,1.82024,3.53006,0.042189
826,1.69681,4.17107,0.0564606
827,1.6604,0.837962,0.754043
828,1.6869,4.17712,0.743761
829,1.43958,7.81235,0.620696
830,1.81514,0.238156,0.934251
831,1.86634,5.7186,0.0197139
832,1.9527,0.621208,0.749233
833,2.37669,2.74292,0.0770093
834,2.42373,2.84503,0.149729
835,2.02836,1.36777,0.453644
836,2.10959,3.30835,0.167947
837,2.0997,2.90982,0.637534
838,1.49391,3.45419,0.0282217
839,1.78955,3.94772,0.300174
840,1.45561,1.16484,0.764785
841,5.13378,1.95363,0.143879
842,1.51073,3.10197,0.0489144
843,1.49163,2.65982,0.211558
844,2.44525,2.79867,0.152272
845,1.52021,1.72776,0.127559
846,1.48967,0.555694,0.526774
847,1.90184,1.03911,0.613963
848,2.01144,4.18737,0.712814
849,2.6832,3.15961,0.0522102
850,2.17849,3.28351,0.500784
851,1.57148,0.779823,0.303372
852,1.60244,1.93721,0.157063
853,4.16173,2.21231,0.170333
854,1.44321,5.91698,0.499819
855,1.8878,2.62355,0.798773
856,4.43238,2.16505,0.232915
857,1.60772,0.688628,0.289581
858,1.47886,1.42575,0.583027
859,1.49894,3.08744,0.530936
860,1.59251,1.70866,0.801346
861,1.51845,3.13887,0.479213
862,1.50342,2.46351,0.680856
863,2.16259,0.271746,0.698306
864,1.78717,2.90022,0.0789176
865,1.89269,1.44759,0.154192
866,1.56123,0.707635,0.877576
867,2.34027,0.34802,0.989281
868,1.53874,3.84683,0.573886
869,1.59087,5.97043,0.131902
870,1.45148,0.752743,0.495772
871,2.5647,0.634452,0.634728
872,2.01275,0.873016,0.466308
873,2.37624,1.09086,0.269265
874,2.09662,3.23496,0.109674
875,1.74043,0.790767,0.775217
876,1.54845,5.4471,0.0309556
877,1.53029,2.56614,0.85118
878,1.43535,0.860818,0.917525
879,1.63547,2.10699,0.157165
880,2.00263,3.82625,0.0157725
881,1.58671,1.5088,0.222423
882,3.6656,0.81984,0.515382
883,1.68224,4.11023,0.0855926
884,1.42308,2.20081,0.200288
885,1.66391,2.38852,0.285095
886,1.75507,5.07455,0.0171383
887,1.50037,1.73307,0.943131
888,1.48033,3.75633,0.0840456
889,1.62347,2.05776,0.127527
890,1.92645,1.28572,0.215486
891,1.53279,1.25502,0.671899
892,1.67797,2.57202,0.0732557
893,1.64739,7.38395,0.61699
894,1.43499,4.7796,0.216622
895,1.93375,1.92135,0.389838
896,1.44422,0.190432,0.814495
897,1.54639,3.27361,0.279398
898,1.77358,2.51017,0.108576
899,2.06,1.93037,0.123605
900,1.68946,3.62102,0.817781
901,1.4558,2.22064,0.357433
902,1.64414,5.79412,0.0617991
903,1.61923,0.845782,0.391631
904,1.44822,2.31935,0.675545
905,1.60544,4.6574,0.0803451
906,3.34644,0.399158,0.699734
907,1.54611,1.72275,0.66042
908,1.45234,2.61548,0.233193
909,1.58314,5.71967,0.0971919
910,2.08939,2.86023,0.250899
911,1.57294,3.92054,0.0936879
912,1.82769,1.10723,0.381665
913,1.55669,0.47532,0.480466
914,1.47331,3.67311,0.0969847
915,1.54816,3.99159,0.0742037
916,3.75602,0.222931,0.945945
917,1.61076,0.777603,0.845352
918,1.41457,2.46397,0.431893
919,1.5762,3.22497,0.304184
920,2.77797,4.40607,0.0641667
921,1.82792,2.96231,0.758195
922,2.17896,1.70835,0.434284
923,1.54304,3.4036,0.0258199
924,1.43277,3.12229,0.362345
925,1.82714,2.32249,0.0732334
926,1.79308,1.38659,0.180279
927,1.61637,4.59489,0.119106
928,1.54982,1.73378,0.383361
929,1.63968,3.97466,0.0496575
930,1.44046,3.12445,0.176014
931,1.4233,3.73916,0.147176
932,1.78877,2.37651,0.627565
933,1.5549,1.9734,0.244083
934,1.50378,2.55409,0.283244
935,1.45263,2.92294,0.491665
936,1.49355,3.86276,0.687572
937,2.68388,1.8733,0.200971
938,1.61801,2.98624,0.183024
939,1.54003,1.97511,0.161848
940,1.97447,4.0551,0.0905455
941,1.51713,1.00895,0.15957
942,1.52632,1.69654,0.863467
943,1.53501,1.62247,0.762905
944,1.64904,0.869954,0.258366
945,1.76633,2.58114,0.131274
946,2.03548,0.463554,0.907936
947,2.58493,4.76037,0.0593646
948,1.48966,3.0322,0.434101
949,1.51457,1.27653,0.545334
950,1.81203,4.56106,0.853479
951,1.95497,0.626201,0.492421
952,1.6904,3.7681,0.80653
953,1.50331,0.0418133,0.876678
954,2.25965,2.35169,0.155183
955,1.43929,1.61553,0.212898
956,1.58956,0.78658,0.732879
957,2.05382,0.831897,0.544948
958,1.41861,2.17942,0.223502
959,1.53239,5.50596,0.689347
960,1.66924,1.06487,0.364682
961,4.05566,5.73985,0.0261555
962,1.7007,0.381351,0.42575
963,1.52524,2.8119,0.965141
964,1.58131,2.68359,0.0748561
965,1.6814,1.36637,0.323678
966,1.92985,0.842455,0.552538
967,1.93533,0.95983,0.693935
968,2.03007,3.7761,0.0205968
969,1.68894,4.4883,0.0119899
970,1.58346,1.00444,0.250675
971,1.58038,0.0914092,0.886998
972,1.53002,0.326098,0.858821
973,3.49956,0.947054,0.996515
974,1.44796,2.20553,0.180626
975,1.6551,0.185456,0.642501
976,1.78607,0.199902,0.631961
977,1.70849,4.04351,0.294317
978,1.51399,0.287202,0.876985
979,1.58668,4.29491,0.173572
980,1.58078,1.00013,0.785585
981,1.76879,2.65653,0.671903
982,1.92095,5.88867,0.41095
983,1.43992,2.90241,0.576649
984,1.41626,1.5493,0.91594
985,1.47185,0.810798,0.959188
986,1.46663,3.64524,0.391981
987,1.76258,2.53817,0.170091
988,1.53695,1.45597,0.323356
989,2.18743,0.868574,0.682535
990,2.17115,4.54733,0.245382
991,1.49355,4.7712,0.36235
992,1.62871,3.95786,0.0386962
993,1.56743,0.293442,0.824113
994,1.62647,2.05522,0.602354
995,1.42103,2.62145,0.173616
996,1.62544,4.39034,0.0676367
997,1.54261,4.25803,0.166126
998,2.10147,4.49718,0.547878
999,1.5053,4.69178,0.0383927
1000,3.43244,7.50941,0.159002
1001,1.79072,0.268835,0.802645
1002,1.76801,0.631597,0.980742
1003,1.779,0.404966,0.822242
1004,1.66574,2.396,0.996316
1005,1.74999,0.748495,0.245977
1006,5.3078,0.425,0.745013
1007,1.52852,0.967833,0.344057
1008,2.71271,0.981123,0.491752
1009,1.7964,1.70104,0.139151
1010,1.68218,0.526727,0.603342
1011,2.15129,3.40775,0.972718
1012,1.77874,4.41791,0.728453
1013,1.49531,4.23692,0.011554
1014,2.12711,2.96697,0.259719
1015,2.69455,0.078894,0.740096
1016,1.67196,3.7141,0.254153
1017,1.46619,4.77348,0.0808117
1018,2.76885,2.50797,0.910042
1019,1.41831,0.547936,0.822182
1020,2.2738,1.05534,0.333252
1021,1.53486,2.66477,0.0901095
1022,1.42821,3.74135,0.617325
1023,1.47827,4.20353,0.0156058
1024,1.59249,2.25689,0.0644899
1025,1.84554,3.60872,0.208294
1026,1.4513,4.12022,0.261653
1027,2.2367,4.12831,0.0495347
1028,1.47788,1.62429,0.105142
1029,1.51305,2.47847,0.152528
1030,2.85759,6.11905,0.0413082
1031,2.23851,1.1711,0.38572
1032,2.62485,1.16107,0.849796
1033,1.57275,1.88655,0.481124
1034,1.44269,3.24809,0.211365
1035,1.55455,3.53385,0.733341
1036,1.86634,5.37411,0.0295867
1037,2.00509,5.20107,0.27685
1038,1.54517,1.49176,0.904
1039,2.13251,3.11227,0.0868863
1040,3.38097,2.58682,0.102598
1041,4.52723,3.81257,0.0441221
1042,1.5797,0.883131,0.176455
1043,1.91206,3.32724,0.126023
1044,3.16772,7.04127,0.352104
1045,1.62357,2.32659,0.113638
1046,2.54271,0.551319,0.603618
1047,1.49354,3.28281,0.302957
1048,1.48711,3.61254,0.911043
1049,1.46662,1.22852,0.0936035
1050,1.41669,3.67037,0.0285731
1051,1.46023,1.69357,0.190636
1052,1.43577,4.05903,0.829845
1053,1.42839,0.120212,0.823794
1054,1.69841,0.766464,0.736546
1055,1.45013,0.648583,0.776987
1056,1.68569,0.472333,0.518742
1057,1.88354,4.37187,0.0337438
1058,1.59214,4.13509,0.1278
1059,1.54974,5.1055,0.0176748
1060,1.82253,1.18289,0.263269
1061,1.4884,1.85566,0.0585502
1062,1.4183,1.92057,0.102204
1063,1.96051,1.74257,0.946444
1064,1.5492,0.992446,0.500302
1065,2.20322,3.67711,0.0445753
1066,3.67584,2.60007,0.155638
1067,1.53571,0.728019,0.420581
1068,1.69089,2.67919,0.91946
1069,1.87639,1.00757,0.259461
1070,1.78974,1.35463,0.337661
1071,1.9505,1.54262,0.265288
1072,1.44377,3.57818,0.326896
1073,1.47813,0.215145,0.65168
1074,2.44186,0.276101,0.999602
1075,1.50157,4.14709,0.0208637
1076,1.67377,1.83934,0.181842
1077,1.77721,0.74611,0.935596
1078,2.00998,5.78272,0.225949
1079,1.47483,1.22189,0.294728
1080,2.09871,2.80327,0.445175
1081,1.45269,2.51535,0.346698
1082,2.08022,3.54434,0.691109
1083,3.0369,1.66518,0.133138
1084,1.4572,1.07735,0.207258
1085,1.66747,1.35865,0.892654
1086,2.03211,5.80586,0.326021
1087,1.86438,4.3689,0.447311
1088,1.53468,1.39079,0.623169
1089,1.4886,0.502741,0.899198
1090,1.88575,4.13355,0.690231
1091,1.88884,2.86218,0.421636
1092,1.88657,5.08801,0.095419
1093,1.66877,1.36668,0.189275
1094,1.54931,1.44463,0.417667
1095,1.43811,0.705819,0.341962
1096,1.70851,0.303181,0.957059
1097,1.78408,2.49766,0.0524536
1098,1.53119,3.23865,0.190161
1099,1.60152,1.17648,0.179591
1100,1.72127,3.12954,0.303665
1101,4.48141,4.7083,0.0168732
1102,3.86784,0.864921,0.692302
1103,6.63419,0.438408,0.85209
1104,1.46888,0.429739,0.507762
1105,1.46702,1.12117,0.262638
1106,1.43495,0.94572,0.628272
1107,1.49578,1.76955,0.0994521
1108,1.9228,3.21395,0.342135
1109,1.43714,2.6679,0.14234
1110,1.45914,2.13959,0.268629
1111,1.6181,4.3203,0.0336778
1112,1.4882,0.668914,0.402301
1113,2.04926,2.70997,0.0414161
1114,1.4329,0.994116,0.936858
1115,1.69998,0.363557,0.92548
1116,2.08543,0.618895,0.773218
1117,2.00154,3.3657,0.0246985
1118,4.25312,2.17011,0.334623
1119,1.5457,2.44884,0.508229
1120,2.21475,3.58231,0.0371065
1121,3.49612,5.53701,0.0736627
1122,1.96394,6.58109,0.438531
1123,1.80548,0.960874,0.378071
1124,1.48143,4.42459,0.597201
1125,3.5527,2.79866,0.76878
1126,2.16583,5.61651,0.15281
1127,1.72095,0.0140194,0.588173
1128,2.42564,1.16275,0.732574
1129,1.51684,2.62062,0.10221
1130,1.60664,3.30803,0.315958
1131,1.50027,5.72551,0.172498
1132,1.5404,0.97809,0.899525
1133,1.45193,4.01311,0.041018
1134,1.72913,6.33346,0.948425
1135,2.61418,0.171115,0.956648
1136,1.61471,1.23531,0.972215
1137,1.53102,0.102227,0.771883
1138,1.5177,4.14922,0.236662
1139,1.60657,0.120066,0.50142
1140,3.41122,0.706646,0.249626
1141,1.72505,7.94731,0.253683
1142,1.44309,2.58241,0.431382
1143,1.46233,4.50592,0.233824
1144,1.44113,3.7146,0.118965
1145,1.52542,1.0742,0.493196
1146,1.66162,1.63042,0.0874617
1147,2.0019,1.0027,0.729642
1148,2.12507,2.90272,0.0736711
1149,2.56111,2.41107,0.552673
1150,1.7541,4.4356,0.0667676
1151,1.77025,3.69587,0.73555
1152,1.70367,0.103287,0.888599
1153,2.96632,0.351984,0.970451
1154,2.24089,4.10993,0.0596816
1155,1.4453,2.30758,0.495732
1156,2.05185,4.45916,0.493856
1157,1.43176,3.78148,0.119397
1158,1.53239,0.248615,0.828192
1159,1.47645,4.73091,0.0440036
1160,1.46254,2.32017,0.589925
1161,2.87881,0.0405263,0.831271
1162,1.55464,3.70643,0.0537276
1163,1.56412,3.80268,0.0345241
1164,1.81697,3.89235,0.191601
1165,2.0285,5.08966,0.110463
1166,1.75674,0.898409,0.828207
1167,1.47763,0.309216,0.470051
1168,1.93549,4.64585,0.0973189
1169,1.57088,2.34573,0.585013
1170,1.71952,2.02769,0.48181
1171,1.4394,2.084,0.106924
1172,1.68468,0.833608,0.520448
1173,1.50059,3.25098,0.154344
1174,1.45366,4.77171,0.611424
1175,1.63042,1.03043,0.163239
1176,2.24964,0.940544,0.349533
1177,1.56579,4.74094,0.0528857
1178,3.13041,2.04416,0.120889
1179,1.78359,1.21765,0.596208
1180,1.72263,0.253014,0.714772
1181,2.5793,2.28373,0.155298
1182,2.10183,2.67238,0.19475
1183,1.44377,2.85991,0.419707
1184,2.1204,0.0742649,0.802321
1185,1.85321,0.150411,0.931803
1186,2.2978,3.25682,0.363177
1187,1.74053,0.884428,0.422866
1188,2.41114,3.99483,0.0481552
1189,1.66999,3.30176,0.391934
1190,1.94909,3.43415,0.684813
1191,2.15046,2.21141,0.173324
1192,2.49961,4.22824,0.0422551
1193,1.42971,4.30901,0.413539
1194,1.46127,2.77514,0.463848
1195,1.69419,2.36153,0.165704
1196,1.99295,2.40569,0.0636098
1197,2.00269,2.98357,0.149038
1198,2.00216,2.30031,0.946965
1199,1.44976,1.96822,0.445809
1200,1.74323,1.90337,0.276487
1201,1.73702,1.58647,0.0935648
1202,2.77821,2.45365,0.186284
1203,1.4203,0.261696,0.619387
1204,1.46631,4.24591,0.0291274
1205,1.46577,3.3029,0.104824
1206,1.57525,4.63344,0.782698
1207,1.76745,0.731609,0.5258
1208,2.15465,1.33122,0.530059
1209,1.91697,6.46064,0.0242426
1210,1.42611,4.63891,0.238258
1211,1.60529,2.02249,0.343058
1212,1.70077,1.01085,0.685821
1213,1.50516,1.16516,0.753418
1214,1.52679,2.90196,0.033367
1215,1.57514,1.3717,0.526912
1216,1.93988,1.75626,0.181384
1217,1.64394,2.0657,0.164107
1218,8.42824,2.76557,0.930166
1219,1.85211,0.96687,0.977655
1220,1.44862,0.435921,0.383352
1221,1.51584,3.89522,0.888211
1222,1.97936,4.5172,0.178991
1223,2.05005,2.51249,0.668987
1224,1.50849,2.08263,0.753681
1225,1.8685,3.98224,0.0389579
1226,2.66367,5.67966,0.0377561
1227,1.45479,3.628,0.0403244
1228,1.87681,2.22257,0.937883
1229,1.92395,2.17497,0.736116
1230,1.59479,1.54742,0.415831
1231,3.00305,1.33821,0.487968
1232,2.35263,3.35681,0.114566
1233,1.7562,1.58418,0.22598
1234,1.90945,3.71463,0.0405143
1235,2.04812,3.14886,0.152732
1236,2.20558,5.74015,0.251962
1237,1.45852,2.69155,0.22105
1238,1.8529,4.0348,0.366437
1239,1.51736,3.42322,0.387267
1240,1.51213,3.09366,0.0403248
1241,1.52742,0.482099,0.717502
1242,2.70885,5.33652,0.949134
1243,1.44285,1.26757,0.273724
1244,2.13552,0.230703,0.69451
1245,1.47658,2.24905,0.0975416
1246,1.63447,2.25357,0.511652
1247,1.77412,3.21343,0.109324
1248,1.92766,3.48072,0.0766479
1249,1.46516,3.67476,0.0442744
1250,2.02006,2.63087,0.440226
1251,2.19892,2.64798,0.72287
1252,1.65115,3.13085,0.163195
1253,1.66367,2.7713,0.0363647
1254,1.50158,2.55818,0.0742596
1255,1.57858,3.37841,0.305479
1256,2.40052,1.8392,0.896213
1257,1.54689,0.236245,0.977205
1258,1.47468,0.654464,0.50123
1259,2.06017,2.89502,0.0232425
1260,1.43142,2.95249,0.39896
1261,1.47553,1.93487,0.101035
1262,1.72485,5.27547,0.0133241
1263,2.18081,7.26501,0.015523
1264,1.9697,2.48771,0.779405
1265,1.43458,3.35434,0.371603
1266,2.02768,3.03818,0.0692927
1267,1.6851,1.55341,0.340751
1268,1.6092,0.621924,0.687978
1269,2.22956,1.8556,0.155308
1270,2.11704,0.891191,0.536886
1271,1.47357,2.32562,0.15563
1272,1.65313,4.6917,0.0908538
1273,1.46458,0.802588,0.331965
1274,1.55794,0.142169,0.486811
1275,1.48472,1.66803,0.784567
1276,2.63694,3.93522,0.106347
1277,1.52539,2.0268,0.377875
1278,1.49992,1.27169,0.834148
1279,1.86539,0.628051,0.736977
1280,1.41866,1.61101,0.728972
1281,2.89458,4.33284,0.0222687
1282,1.53874,3.49838,0.0327728
1283,1.90737,0.366588,0.912534
1284,1.80394,3.17444,0.0652422
1285,1.78393,0.00953118,0.502713
1286,2.23621,3.45197,0.0293013
1287,2.38575,3.05888,0.116929
1288,1.85565,5.66579,0.188381
1289,1.6247,5.10637,0.102469
1290,1.74881,0.975549,0.79468
1291,1.42437,2.75048,0.261551
1292,1.60496,4.49169,0.0526919
1293,2.24432,2.85334,0.795773
1294,1.59155,4.02682,0.70578
1295,1.4985,7.46361,0.0359578
1296,2.1406,0.226593,0.973828
1297,1.48235,1.02272,0.980267
1298,2.17511,2.54578,0.381974
1299,1.56375,1.92162,0.43302
1300,1.90696,1.34295,0.220461
1301,1.73043,4.6644,0.185274
1302,3.69193,2.35479,0.196371
1303,1.58147,1.39241,0.77481
1304,2.10561,4.71811,0.810958
1305,1.62459,2.73937,0.172365
1306,1.48044,1.5673,0.337576
1307,1.46577,2.51194,0.318172
1308,1.43818,0.957915,0.360008
1309,2.27128,4.98544,0.0854037
1310,1.56682,3.11352,0.0821181
1311,1.73196,0.578785,0.990018
1312,2.80638,1.12766,0.521195
1313,1.45829,0.107228,0.620399
1314,1.66601,3.91809,0.741931
1315,1.57123,0.226597,0.765093
1316,2.95951,4.26733,0.873726
1317,2.2149,5.26412,0.0484075
1318,1.43934,3.86899,0.223858
1319,1.99194,1.88782,0.165199
1320,2.38624,1.82292,0.196482
1321,1.7233,2.07881,0.130986
1322,2.02237,1.57049,0.202641
1323,1.73902,0.400592,0.705514
1324,1.8346,6.31901,0.485314
1325,1.80768,4.67534,0.0185514
1326,1.58251,3.07034,0.137789
1327,1.51753,2.80265,0.0799819
1328,1.74545,2.44336,0.126513
1329,1.75274,2.3812,0.723202
1330,1.91827,5.03881,0.538227
1331,1.53255,2.60879,0.129891
1332,1.49835,0.73688,0.94384
1333,1.98852,2.73381,0.211626
1334,3.56215,4.95028,0.105186
1335,1.52638,2.91762,0.130242
1336,1.42682,0.787753,0.863054
1337,3.67112,5.09553,0.468652
1338,3.35048,0.489052,0.652144
1339,1.49985,3.45631,0.0626606
1340,1.54283,3.80584,0.414477
1341,1.61725,0.775521,0.391245
1342,1.57256,5.11648,0.0230141
1343,2.04399,1.96249,0.0913831
1344,1.80695,0.998896,0.280444
1345,1.44803,2.27802,0.294937
1346,2.2892,2.51924,0.0553677
1347,1.81167,3.34267,0.0869514
1348,3.39586,4.95926,0.136274
1349,2.47493,2.2564,0.508163
1350,2.14189,1.31839,0.821094
1351,1.65167,2.14855,0.400652
1352,1.56018,3.34397,0.125965
1353,1.57959,1.209,0.443111
1354,1.48082,2.20562,0.243464
1355,1.75513,0.0181255,0.516993
1356,1.72847,0.0961066,0.847159
1357,1.41737,3.50695,0.38418
1358,1.69498,5.35911,0.0332975
1359,2.64955,1.23151,0.485138
1360,1.96681,3.52352,0.28539
1361,1.44194,0.257616,0.370095
1362,1.4785,1.09028,0.511683
1363,1.62917,4.29593,0.120939
1364,2.18126,1.14712,0.346367
1365,1.47971,5.6614,0.444524
1366,1.49565,4.40835,0.256395
1367,1.97456,0.406811,0.671424
1368,1.44313,0.572772,0.760596
1369,1.884,0.267865,0.406545
1370,1.70127,3.4818,0.734569
1371,1.88134,0.103387,0.664293
1372,1.43598,0.20263,0.878035
1373,1.57359,4.2684,0.0371172
1374,2.04543,0.621232,0.436567
1375,2.17041,1.76599,0.514667
1376,1.60557,0.430422,0.79878
1377,1.65633,5.41004,0.079741
1378,1.87908,0.46656,0.69763
1379,1.50366,4.20842,0.0470507
1380,1.7944,5.12483,0.0243739
1381,2.11762,5.49624,0.0360206
1382,1.77571,1.85332,0.282795
1383,1.47671,0.542775,0.912766
1384,4.81235,6.63875,0.0924835
1385,1.75493,0.460701,0.660327
1386,1.61632,0.638807,0.642081
1387,1.5708,3.8791,0.0254027
1388,1.86084,3.261,0.349712
1389,1.69112,3.28503,0.0858492
1390,1.67848,1.68991,0.162303
1391,2.24177,1.28692,0.414104
1392,1.91205,4.83225,0.359788
1393,1.56427,3.48599,0.0402484
1394,1.41939,2.44237,0.565819
1395,2.06412,0.113474,0.922851
1396,1.48352,1.93448,0.151695
1397,2.09072,2.09846,0.524164
1398,1.41571,4.67412,0.0920553
1399,1.66246,3.31095,0.0949989
1400,1.80297,0.933077,0.634746
1401,1.45689,3.63949,0.0803694
1402,1.5421,0.294071,0.823954
1403,3.02866,1.18621,0.744747
1404,1.99838,3.86366,0.636749
1405,1.42462,1.99193,0.144329
1406,1.83163,2.81584,0.402075
1407,1.61748,1.44089,0.910519
1408,3.95869,1.06675,0.256723
1409,1.54245,1.92072,0.276921
1410,2.04481,3.6006,0.91588
1411,2.1112,2.18927,0.529848
1412,2.13805,0.579392,0.60664
1413,1.54281,0.629733,0.482826
1414,2.10641,0.423292,0.770012
1415,1.60976,1.14631,0.458171
1416,1.47836,0.39187,0.848563
1417,1.43285,3.11563,0.655597
1418,1.7225,4.10479,0.229233
1419,1.45257,2.43002,0.29553
1420,1.47063,3.08392,0.339357
1421,2.39449,2.42695,0.713123
1422,1.42425,2.20174,0.181145
1423,1.67516,0.852008,0.732698
1424,1.79713,1.96289,0.118479
1425,3.0876,2.6581,0.265222
1426,1.79719,3.88523,0.0255989
1427,1.54575,0.147257,0.77445
1428,2.07262,2.42808,0.0749409
1429,1.45449,0.536378,0.392393
1430,2.35365,1.95698,0.126893
1431,1.54262,2.03441,0.0359956
1432,2.21471,0.0577154,0.804025
1433,2.10466,0.9821,0.829932
1434,3.4988,1.80643,0.159418
1435,1.7279,2.71127,0.0831266
1436,1.4452,5.63951,0.708286
1437,1.91143,6.97555,0.0610907
1438,1.52061,0.651563,0.56842
1439,1.6329,2.13829,0.122145
1440,1.51902,0.651506,0.960747
1441,1.51514,3.3565,0.836562
1442,1.45474,2.49698,0.242916
1443,1.42577,3.12175,0.381417
1444,2.12716,1.28664,0.706218
1445,1.87556,0.179402,0.860119
1446,1.81339,2.63823,0.457039
1447,1.47744,3.27338,0.0568003
1448,2.4015,1.78293,0.81541
1449,1.70679,0.0231022,0.928047
1450,8.24606,5.60926,0.0176449
1451,1.60372,0.718129,0.528575
1452,1.78643,1.03211,0.658312
1453,1.69268,1.04421,0.274805
1454,1.64846,2.27257,0.454836
1455,2.25657,1.7997,0.350171
1456,1.54092,1.39769,0.412931
1457,1.49757,1.61444,0.590425
1458,1.75677,2.2243,0.575461
1459,1.4487,1.02812,0.540415
1460,1.52911,2.68976,0.0554083
1461,1.87253,3.37185,0.16518
1462,1.79134,2.69338,0.38954
1463,1.96433,1.52438,0.222216
1464,1.54229,1.85834,0.163584
1465,2.251,0.629405,0.363533
1466,1.63802,1.24969,0.255072
1467,1.42192,2.68628,0.429342
1468,1.5142,1.51857,0.869371
1469,2.42379,2.31707,0.105242
1470,1.44639,1.46987,0.288949
1471,1.78358,1.70429,0.233866
1472,1.75485,1.07691,0.600472
1473,2.11289,2.57458,0.110065
1474,1.48039,1.84969,0.252154
1475,1.57572,6.47356,0.0287064
1476,2.33456,0.224857,0.906899
1477,2.21443,1.39221,0.166818
1478,1.51327,5.50985,0.470627
1479,2.29734,6.10269,0.0446125
1480,1.80919,1.884,0.309564
1481,2.04091,3.74819,0.0969357
1482,1.6447,0.861519,0.231722
1483,1.91753,2.45437,0.147618
1484,1.57906,4.18966,0.276602
1485,1.45427,0.39757,0.769581
1486,1.46792,2.34079,0.118543
1487,2.06494,1.99635,0.0987459
1488,1.45203,3.34655,0.408722
1489,1.5852,4.00989,0.38032
1490,1.9409,5.24372,0.0193308
1491,1.93605,3.82728,0.102442
1492,2.24331,2.85171,0.703712
1493,1.45611,0.389181,0.634261
1494,1.9641,4.20954,0.082239
1495,2.01002,3.67273,0.0269571
1496,1.54302,0.705859,0.706047
1497,1.53505,3.99754,0.0497067
1498,1.5869,1.67821,0.204763
1499,1.90063,0.103847,0.855213
1500,1.69943,0.248641,0.598778
1501,1.71933,0.425243,0.764068
1502,1.55244,4.73039,0.00860673
1503,1.60143,5.1574,0.0483891
1504,1.53529,0.0221945,0.601376
1505,2.0929,0.98719,0.638064
1506,1.49873,3.81728,0.883063
1507,1.81347,2.95046,0.0700383
1508,3.53924,1.57663,0.545514
1509,2.62726,2.07112,0.175371
1510,2.37594,4.6515,0.0585585
1511,1.47938,3.07103,0.024374
1512,1.56718,4.92336,0.0997714
1513,1.58948,3.62625,0.873603
1514,1.74081,2.2831,0.12366
1515,2.25682,0.461313,0.989899
1516,1.54429,1.47652,0.695166
1517,1.86771,5.57667,0.0456365
1518,2.17398,0.58481,0.593657
1519,2.86739,5.47615,0.0165604
1520,1.463,1.78982,0.30897
1521,1.5631,0.181631,0.935153
1522,1.43933,3.98814,0.225684
1523,1.62274,0.0984358,0.960094
1524,1.69215,2.6309,0.0353862
1525,1.50327,0.786768,0.311517
1526,1.49494,3.73472,0.31411
1527,2.00168,3.77172,0.0421356
1528,1.64501,3.68995,0.13819
1529,1.66154,3.65229,0.545734
1530,1.5178,0.788522,0.981776
